parent_name,parent_smiles,child_name,child_smiles,source,fps
4-n-Butylphenol,CCCCc1ccc(O)cc1,,CCCCc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
Arbidol,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(CN(C)C)c12,MetXBioDB,[0 0 0 ... 0 0 0]
Lorazepam,OC1=Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,,O=C(O)[C@H]1O[C@@H](OC2N=C(c3ccccc3Cl)c3cc(Cl)ccc3N=C2O)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Thyroxine,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(I)c2)c(I)c1)C(=O)O,MetXBioDB,[0 1 0 ... 0 0 0]
fenchone metabo2,CC1(C)C(=O)C2(C)CCC1C2O,,CC1(C)C(=O)C2(C)CCC1C2OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
4-Phenylphenol,Oc1ccc(-c2ccccc2)cc1,,O=C(O)[C@H]1OC(Oc2ccc(-c3ccccc3)cc2)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
3p-OH-diclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)ccc(O)c1Cl,,O=C(O)Cc1ccccc1Nc1c(Cl)ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1Cl,MetXBioDB,[0 0 0 ... 0 0 0]
Irinotecan,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 0 1 ... 0 0 0]
Syringetin,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(OC)c1O,,COc1cc(-c2oc3cc(OC4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O)cc(OC)c1O,MetXBioDB,[0 0 0 ... 0 0 0]
Syringetin,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(OC)c1O,,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O,MetXBioDB,[0 0 0 ... 0 0 0]
6-Methoxyluteolin,COc1c(O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1O,,COc1c(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1O,MetXBioDB,[0 0 1 ... 0 0 0]
morphine,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C=C[C@H]3[C@H]1C5,MetXBioDB,[0 0 0 ... 0 0 0]
morphine,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,,CN1CC[C@]23c4c5ccc(OC6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,MetXBioDB,[0 0 0 ... 0 0 0]
Chrysin,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,,O=C(O)[C@H]1OC(Oc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Quinagolide,CCCN1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@H]21,,CCCN1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(cccc3OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C[C@H]21,MetXBioDB,[0 0 0 ... 0 0 1]
fenchone metabo1,CC12CCC(C1)C(C)(CO)C2=O,,CC12CCC(C1)C(C)(COC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)C2=O,MetXBioDB,[0 0 0 ... 0 0 0]
"7,3p,4p-Trihydroxyflavone",O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,,O=C(O)[C@H]1OC(Oc2ccc3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Caffeic Acid,O=C(O)/C=C/c1ccc(O)c(O)c1,,O=C(O)/C=C/c1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1,MetXBioDB,[0 0 0 ... 0 0 0]
Caffeic Acid,O=C(O)/C=C/c1ccc(O)c(O)c1,,O=C(O)/C=C/c1ccc(O)c(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1,MetXBioDB,[0 0 0 ... 0 0 0]
Daidzein,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,,O=C(O)[C@H]1OC(Oc2ccc3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Lumiracoxib M23,Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)O)c1,Lumiracoxib M22,Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1,MetXBioDB,[0 0 0 ... 0 0 0]
Dihyroxy-1H-indole,Oc1cc2cc[nH]c2cc1O,,O=C(O)[C@@H]1O[C@H](Oc2cc3[nH]ccc3cc2O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
5-OH-diclofenac,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,,O=C(O)Cc1cc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)ccc1Nc1c(Cl)cccc1Cl,MetXBioDB,[0 0 0 ... 0 0 0]
M23OH,CCCCc1cc(N)n2ncc(O)c2n1,,CCCCc1cc(N)n2ncc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c2n1,MetXBioDB,[0 1 0 ... 0 0 0]
Fraxetin,COc1cc2ccc(=O)oc2c(O)c1O,,COc1cc2ccc(=O)oc2c(O)c1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
17-beta estradiol,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,C[C@]12CC[C@@H]3c4ccc(OC5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,MetXBioDB,[0 0 0 ... 0 0 0]
"3,2p-Dihydroxyflavone",O=c1c(O)c(-c2ccccc2O)oc2ccccc12,,O=C(O)[C@H]1OC(Oc2c(-c3ccccc3O)oc3ccccc3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Ferulic Acid,COc1cc(/C=C/C(=O)O)ccc1O,,COc1cc(/C=C/C(=O)O)ccc1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Ethyl-4-hydroxybenzoate,CCOC(=O)c1ccc(O)cc1,,CCOC(=O)c1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
3-Hydroxy-5-methoxyflavone,COc1cccc2oc(-c3ccccc3)c(O)c(=O)c12,,COc1cccc2oc(-c3ccccc3)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(=O)c12,MetXBioDB,[0 0 0 ... 0 0 0]
3-Hydroxy-4p-methoxyflavone,COc1ccc(-c2oc3ccccc3c(=O)c2O)cc1,,COc1ccc(-c2oc3ccccc3c(=O)c2OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
4-OH-propofol,CC(C)c1cc(O)cc(C(C)C)c1O,,CC(C)c1cc(O)cc(C(C)C)c1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 1 0 ... 0 0 0]
Gypsogenin,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C=O)C5CCC43C)C2C1,,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C=O)C5CCC43C)C2C1,MetXBioDB,[0 0 0 ... 0 0 0]
Geraldol,COc1cc(-c2oc3cc(O)ccc3c(=O)c2O)ccc1O,,COc1cc(-c2oc3cc(O)ccc3c(=O)c2OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,MetXBioDB,[0 0 0 ... 0 0 0]
3-Hydroxyflavone,O=c1c(O)c(-c2ccccc2)oc2ccccc12,,O=C(O)[C@H]1OC(Oc2c(-c3ccccc3)oc3ccccc3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Myricetin,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,,O=C(O)[C@H]1OC(Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
4-Methylphenol,Cc1ccc(O)cc1,,Cc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
Biochanin A,COc1ccc2c(=O)c(-c3ccccc3)coc2c1O,,COc1ccc2c(=O)c(-c3ccccc3)coc2c1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Datiscetin,O=c1c(O)c(-c2ccccc2O)oc2cc(O)cc(O)c12,,O=C(O)[C@H]1OC(Oc2c(-c3ccccc3O)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
"3,7,3p-Trihydroxyflavone",O=c1c(O)c(-c2cccc(O)c2)oc2cc(O)ccc12,,O=C(O)[C@H]1OC(Oc2c(-c3cccc(O)c3)oc3cc(O)ccc3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Limonen-10-ol,C=C(C)C1CC=C(CO)CC1,,C=C(C)C1CC=C(COC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC1,MetXBioDB,[0 0 0 ... 0 1 0]
Galangin,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,,O=C(O)[C@H]1OC(Oc2cc(O)c3c(=O)c(O)c(-c4ccccc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Galangin,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,,O=C(O)[C@H]1OC(Oc2c(-c3ccccc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
7-Hydroxy-4p-methoxyflavone,COc1ccc(-c2cc(=O)c3ccc(O)cc3o2)cc1,,COc1ccc(-c2cc(=O)c3ccc(OC4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
3-Hydroxy-3p-methoxyflavone,COc1cccc(-c2oc3ccccc3c(=O)c2O)c1,,COc1cccc(-c2oc3ccccc3c(=O)c2OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1,MetXBioDB,[0 0 0 ... 0 0 0]
Zileuton,CC(c1cc2ccccc2s1)N(O)C(=N)O,Zileuton O-glucuronide,CC(c1cc2ccccc2s1)N(O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)C(=N)O,MetXBioDB,[0 1 0 ... 0 0 0]
cis-Dibromochrysanthemic acid,CC1(C)C(C=C(Br)Br)C1C(=O)O,,CC1(C)C(C=C(Br)Br)C1C(=O)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
N-Acetyl-5-HT,CC(O)=NCCc1c[nH]c2ccc(O)cc12,,CC(O)=NCCc1c[nH]c2ccc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc12,MetXBioDB,[0 0 0 ... 0 0 0]
4-Cyclopentylphenol,Oc1ccc(C2CCCC2)cc1,,O=C(O)[C@H]1OC(Oc2ccc(C3CCCC3)cc2)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
2-Methoxy-estradiol-17beta,COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,,COc1cc2c(cc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,MetXBioDB,[0 0 0 ... 0 0 0]
4-Bromophenol,Oc1ccc(Br)cc1,,O=C(O)[C@H]1OC(Oc2ccc(Br)cc2)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Hydromorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,Hydromorphone 3-beta-O-glucuronide,CN1CC[C@@]23c4c5ccc(O[C@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)c4O[C@@H]2C(=O)CC[C@@H]3[C@@H]1C5,MetXBioDB,[0 0 0 ... 0 1 0]
Licofelone,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)n2C1,MetXBioDB,[0 0 0 ... 0 0 0]
4-Phenylazophenol,Oc1ccc(/N=N/c2ccccc2)cc1,,O=C(O)[C@H]1OC(Oc2ccc(/N=N/c3ccccc3)cc2)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
2-Hydroxymethyatomoxetine,CNCC[C@@H](Oc1ccccc1CO)c1ccccc1,,CNCC[C@@H](Oc1ccccc1COC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,MetXBioDB,[0 1 0 ... 0 0 0]
O-Desmethyl-tramado,CN(C)CC1CCCCC1(O)c1cccc(O)c1,,CN(C)C[C@H]1CCCC[C@]1(O)c1cccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1,MetXBioDB,[0 0 0 ... 0 0 0]
4-Hydroxyandrostenedione,C[C@]12CCC(=O)C(O)=C1CCC1C2CC[C@]2(C)C(=O)CCC12,,C[C@]12CCC(=O)C(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)=C1CCC1C2CC[C@]2(C)C(=O)CCC12,MetXBioDB,[0 0 0 ... 0 0 0]
7-Hydroxy-6-methoxyisoflavone,COc1cc2c(=O)c(-c3ccccc3)coc2cc1O,,COc1cc2c(=O)c(-c3ccccc3)coc2cc1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Erlotinib M18,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(O)cc23)c1,,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OC4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)cc23)c1,MetXBioDB,[0 0 0 ... 0 0 0]
zaltoprofen,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,,CC(C(=O)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1ccc2c(c1)CC(=O)c1ccccc1S2,MetXBioDB,[0 1 0 ... 0 0 0]
4-Ethoxyphenol,CCOc1ccc(O)cc1,,CCOc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
4-Hydroxyduloxetine,CNCC[C@H](Oc1ccc(O)c2ccccc12)c1cccs1,,CNCC[C@H](Oc1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c2ccccc12)c1cccs1,MetXBioDB,[0 1 0 ... 0 0 0]
Pterostilbene,COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1,,COc1cc(/C=C/c2ccc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)cc(OC)c1,MetXBioDB,[0 0 0 ... 0 0 0]
6-OH-harmaline,Cc1nccc2c1[nH]c1cc(O)ccc12,,Cc1nccc2c1[nH]c1cc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc12,MetXBioDB,[0 0 0 ... 0 0 0]
Magnolol,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1,,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1,MetXBioDB,[0 0 0 ... 0 0 0]
7-OH-efavirenz,OC1=Nc2cc(O)c(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,,O=C(O)[C@H]1OC(Oc2cc3c(cc2Cl)[C@@](C#CC2CC2)(C(F)(F)F)OC(O)=N3)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
6-O-Desmethyl Donepezil,COc1cc2c(cc1O)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,COc1cc2c(cc1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,MetXBioDB,[0 0 0 ... 0 0 0]
Morin,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,,O=C(O)[C@H]1OC(Oc2c(-c3ccc(O)cc3O)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
6-OH-MXAA,Cc1c(CO)ccc2c(=O)c3cccc(CC(=O)O)c3oc12,,Cc1c(COC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)ccc2c(=O)c3cccc(CC(=O)O)c3oc12,MetXBioDB,[0 0 0 ... 0 0 0]
"3,4p-Dihydroxyfavone",O=c1c(O)c(-c2ccc(O)cc2)oc2ccccc12,,O=C(O)[C@H]1OC(Oc2c(-c3ccc(O)cc3)oc3ccccc3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
3-OH-nevirapine,Cc1c(O)cnc2c1N=C(O)c1cccnc1N2C1CC1,,Cc1c(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cnc2c1N=C(O)c1cccnc1N2C1CC1,MetXBioDB,[0 0 0 ... 0 0 0]
Neomenthol,CC1CCC(C(C)C)C(O)C1,,CC1CCC(C(C)C)C(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C1,MetXBioDB,[0 1 0 ... 0 0 0]
Glycitein,COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O,,COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Naproxen,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,,COc1ccc2cc([C@H](C)C(=O)OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc2c1,MetXBioDB,[0 1 0 ... 0 0 0]
Flavopiridol,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,,CN1CC[C@H](c2c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,MetXBioDB,[0 0 0 ... 0 0 0]
15-alpha-hydroxydesogestrel,C#C[C@]1(O)C[C@H](O)[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,,C#C[C@]1(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C[C@H](O)[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,MetXBioDB,[0 0 0 ... 0 0 0]
cyclic N-Acetylserotonin,CC(=O)N1CCc2c1[nH]c1ccc(O)cc21,,CC(=O)N1CCc2c1[nH]c1ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc21,MetXBioDB,[0 0 0 ... 0 0 0]
7-Hydroxy-2p-methoxyflavone,COc1ccccc1-c1cc(=O)c2ccc(O)cc2o1,,COc1ccccc1-c1cc(=O)c2ccc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2o1,MetXBioDB,[0 0 0 ... 0 0 0]
8-OH efivarenz,OC1=Nc2c(O)cc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,,O=C(O)[C@H]1OC(Oc2cc(Cl)cc3c2N=C(O)O[C@]3(C#CC2CC2)C(F)(F)F)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
fenchone metabo5,CC12CCC(O)(C1)C(C)(C)C2=O,,CC12CCC(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)(C1)C(C)(C)C2=O,MetXBioDB,[0 0 0 ... 0 0 0]
Genistein,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,,O=C(O)[C@H]1OC(Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Maackiain,Oc1ccc2c(c1)OC[C@H]1c3cc4c(cc3O[C@@H]21)OCO4,,O=C(O)[C@H]1OC(Oc2ccc3c(c2)OC[C@H]2c4cc5c(cc4O[C@@H]32)OCO5)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
O-Desmethylgalantamine,CN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(O)ccc(c23)C1,,CN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(OC4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)ccc(c23)C1,MetXBioDB,[0 0 1 ... 0 0 0]
Diosmetin,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,,COc1ccc(-c2cc(=O)c3c(O)cc(OC4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,MetXBioDB,[0 0 0 ... 0 0 0]
"5-(3p,4p,5p-Trihydroxyphenyl)-gamma-valerolactone",O=C1CCC(Cc2cc(O)c(O)c(O)c2)O1,,O=C1CCC(Cc2cc(O)c(O)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c2)O1,MetXBioDB,[1 0 0 ... 0 0 0]
carvacrol,Cc1ccc(C(C)C)cc1O,,Cc1ccc(C(C)C)cc1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 1 0 ... 0 0 0]
11-Hydroxyprogesterone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(O)C[C@]12C,,CC(=O)[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3C(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C[C@@]21C,MetXBioDB,[0 0 0 ... 0 0 0]
2-Hydroxydoxepin,CN(C)CC/C=C1\c2ccccc2COc2ccc(O)cc21,,CN(C)CC/C=C1\c2ccccc2COc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc21,MetXBioDB,[0 0 0 ... 0 0 0]
Suprofen,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,,CC(C(=O)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1ccc(C(=O)c2cccs2)cc1,MetXBioDB,[0 1 0 ... 0 0 0]
Indomethacin,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,,COc1ccc2c(c1)c(CC(=O)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c(C)n2C(=O)c1ccc(Cl)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
Norpatchoulenol,CC1(C)[C@@H]2CC[C@@]3(C)[C@H](C=CC[C@@]13O)C2,,CC1(C)[C@@H]2CC[C@@]3(C)[C@H](C=CC[C@@]13OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)C2,MetXBioDB,[0 0 0 ... 0 0 0]
5-OH-aceclofenac,O=C(O)COC(=O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,,O=C(O)COC(=O)Cc1cc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)ccc1Nc1c(Cl)cccc1Cl,MetXBioDB,[0 0 0 ... 0 0 0]
3-Hydroxy-2p-methoxyflavone,COc1ccccc1-c1oc2ccccc2c(=O)c1O,,COc1ccccc1-c1oc2ccccc2c(=O)c1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Licofelone M4,CC1(C)Cc2c(-c3ccc(O)cc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,,CC1(C)Cc2c(-c3ccc(O)cc3)c(-c3ccc(Cl)cc3)c(CC(=O)OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)n2C1,MetXBioDB,[0 0 0 ... 0 0 0]
Chrysoeriol,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,,COc1cc(-c2cc(=O)c3c(O)cc(OC4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)ccc1O,MetXBioDB,[0 0 0 ... 0 0 0]
